Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2019-05-06,61.3,60.5,60.8,61.0,54.61,1048040
2019-05-07,61.7,61.0,61.3,61.2,54.79,417000
2019-05-08,61.3,60.5,61.0,60.9,54.52,415580
2019-05-09,61.2,60.5,60.9,60.6,54.25,586070
2019-05-10,61.7,60.7,61.1,61.3,54.88,327390
2019-05-13,61.5,60.8,61.5,60.8,54.43,257440
2019-05-14,62.4,60.8,60.8,62.4,55.86,1070900
2019-05-15,65.0,62.7,62.7,64.4,57.65,1828520
2019-05-16,65.0,64.0,64.4,64.4,57.65,867330
2019-05-17,65.5,64.4,64.8,64.8,58.01,768370
2019-05-20,66.5,64.5,64.8,66.2,59.26,1086800
2019-05-21,66.3,65.2,66.2,65.6,58.73,786610
2019-05-22,66.5,65.6,66.3,66.3,59.35,1636170
2019-05-23,67.5,65.2,66.0,67.5,60.43,1184760
2019-05-24,67.0,65.5,66.5,66.0,59.08,1466210
2019-05-27,66.4,65.7,66.0,66.0,59.08,783220
2019-05-28,67.4,65.9,66.4,67.4,60.34,860700
2019-05-29,67.1,66.5,67.1,66.8,59.8,534840
2019-05-30,65.2,64.6,65.0,64.8,60.36,701090
2019-05-31,64.6,62.9,64.5,63.1,58.77,1076660
2019-06-03,62.5,60.0,60.0,61.3,57.1,1195070
2019-06-04,62.2,61.3,62.0,62.2,57.94,435590
2019-06-05,63.0,61.9,63.0,62.0,57.75,289450
2019-06-06,62.3,60.5,60.5,61.7,57.47,377040
2019-06-07,62.5,61.1,62.5,62.4,58.12,329820
2019-06-10,63.1,62.2,62.4,62.4,58.12,277790
2019-06-11,62.9,62.1,62.1,62.4,58.12,431780
2019-06-12,62.4,61.8,62.4,61.8,57.56,276490
2019-06-13,62.0,61.2,61.3,61.5,57.28,188640
2019-06-14,62.1,61.4,61.9,61.4,57.19,138480
2019-06-17,62.0,61.1,62.0,61.3,57.1,204660
2019-06-18,61.5,60.7,61.1,61.0,56.82,210760
2019-06-19,62.0,61.2,61.5,61.5,57.28,207820
2019-06-20,63.9,61.5,61.9,63.5,59.15,839620
2019-06-21,64.0,62.7,63.0,63.0,58.68,501900
